region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
East Asia & Pacific,EAS,China,CHN,1990,national,CRHS-CUHS,national,1990,consumption,1,1990 - 2012,3,0.831096844089,0.383779387869,0.211363069179,0.577947640458,2.114564249732,1.725826919823,0.16944443633,0.322266184917,0.271186438356,0.034938053216,0.047854899486,0.057647065901,0.06681030008,0.076363217317,0.087309881118,0.101095193922,0.12008396285,0.149951551873,0.257945874237,0.264263444747,,1135185000,917.270661782581,,FALSE,synthetic,survey,3,0.831096844089,18.034732042486,
East Asia & Pacific,EAS,China,CHN,1990,rural,CRHS-CUHS,national,1990,consumption,1,1990 - 2012,3,0.91376,0.455617621372,0.259728406297,0.698092564071,1.801691045257,1.506576468006,0.155583465224,0.304758139137,0.227729662984,0.038735588891,0.051034140914,0.061066468615,0.070135932051,0.079044199305,0.088521223464,0.099565267695,0.114157281292,0.138283631144,0.259456266629,0.259215563536,3.424867795624,837815325,917.270661782581,,FALSE,group,survey,3,0.91376,20.384714303711,
East Asia & Pacific,EAS,China,CHN,1990,urban,CRHS-CUHS,national,1990,consumption,1,1990 - 2012,3,0.5982,0.181380898685,0.07509759209,0.239448907443,2.996059531624,2.698963816622,0.105755065387,0.255946398212,0.212931476945,0.041146403093,0.055265744486,0.066304473287,0.07601142924,0.085347094425,0.095096311524,0.106240700145,0.120603207842,0.143294930798,0.21068970516,0.278485447168,4.1992371654,297369675,917.270661782581,,FALSE,group,survey,3,0.5982,11.497405254186,
East Asia & Pacific,EAS,China,CHN,1993,national,CRHS-CUHS,national,1993,consumption,1,1990 - 2012,3,0.772833277844,0.34423224042,0.184547684794,0.510772912873,2.369343669207,1.884973606246,0.185207070206,0.338777997026,0.295867274192,0.032797110239,0.045904676563,0.055502801105,0.06436082662,0.073723085021,0.084819859036,0.099595138488,0.121193582195,0.15587747949,0.266225441242,0.330612363951,,1178440000,1258.34946089635,,FALSE,synthetic,survey,3,0.772833277844,16.508479720541,
East Asia & Pacific,EAS,China,CHN,1993,rural,CRHS-CUHS,national,1993,consumption,1,1990 - 2012,3,0.90505,0.430922600561,0.237938052641,0.648536208853,1.839766427346,1.597965107906,0.128362721179,0.280439283117,0.220674685331,0.039712497803,0.053116112285,0.063713292478,0.073109251162,0.082213824825,0.091799237173,0.102870982796,0.117371614845,0.141061893079,0.235031293554,0.315677672625,3.424867795624,848593748,1258.34946089635,,FALSE,group,survey,3,0.90505,19.327781897066,
East Asia & Pacific,EAS,China,CHN,1993,urban,CRHS-CUHS,national,1993,consumption,1,1990 - 2012,3,0.43268,0.121204398866,0.047190561335,0.156349993214,3.731784302689,3.249067106363,0.131291757648,0.284663600351,0.2339677732,0.038105622058,0.051576414008,0.06253759766,0.072422179477,0.082103118607,0.092363531311,0.104255205151,0.119822559859,0.145039303692,0.231774468176,0.369034767151,4.1992371654,329846252,1258.34946089635,,FALSE,group,survey,3,0.43268,9.640456954002,
East Asia & Pacific,EAS,China,CHN,1996,national,CRHS-CUHS,national,1996,consumption,1,1990 - 2012,3,0.626249309031,0.241530926824,0.118508297819,0.342090848548,3.099888722735,2.467221353116,0.201414352408,0.352276598756,0.31403823447,0.031123646272,0.042807392723,0.052569037807,0.062349324279,0.073051955391,0.085593791531,0.101292388213,0.122445282847,0.155788332981,0.272978847955,0.52201787351,,1217550000,1681.6274352893497,618.719946689774,FALSE,synthetic,survey,3,0.626249309031,13.010477798111,
East Asia & Pacific,EAS,China,CHN,1996,rural,CRHS-CUHS,national,1996,consumption,1,1990 - 2012,3,0.75841,0.311167840015,0.157681008262,0.446792219575,2.546423800313,2.035470161592,0.183093487507,0.336204393225,0.273417854737,0.03573116845,0.046097922522,0.055648752919,0.065015195319,0.074768439736,0.085609687355,0.098679618281,0.116412292325,0.146312291165,0.275724631927,0.493876457214,3.424867795624,846442414,1681.62743528935,618.719946689774,FALSE,group,survey,3,0.75841,15.210250116907,
East Asia & Pacific,EAS,China,CHN,1996,urban,CRHS-CUHS,national,1996,consumption,1,1990 - 2012,3,0.32481,0.082699258789,0.029161044243,0.103282253454,4.362261691309,3.760852958082,0.13631854916800001,0.290892280348,0.243466319902,0.037865399686,0.050568892436,0.061308772328,0.071230022415,0.08110822089,0.091701535425,0.104083294418,0.120383757126,0.146835653704,0.234914451572,0.586204349995,4.1992371654,371107586,1681.62743528935,618.719946689774,FALSE,group,survey,3,0.32481,8.317869120541,
East Asia & Pacific,EAS,China,CHN,1999,national,CRHS-CUHS,national,1999,consumption,1,1990 - 2012,3,0.584740119611,0.232726661664,0.117326939597,0.334303999714,3.434266356362,2.568204120059,0.245354986121,0.387032148371,0.361143550774,0.027224079627,0.038184034016,0.047675634154,0.057429490753,0.068500365152,0.082018914745,0.099592766978,0.123777463351,0.161729927416,0.293867323807,0.528178919731,,1252735000,2076.8181291962196,746.105376898996,FALSE,synthetic,survey,3,0.584740119611,12.812578251757,
East Asia & Pacific,EAS,China,CHN,1999,rural,CRHS-CUHS,national,1999,consumption,1,1990 - 2012,3,0.75803,0.321196385922,0.167249279134,0.468007371572,2.557152814395,1.995238754277,0.203550220981,0.353894166007,0.289098338568,0.033861315083,0.04390957582,0.053369065699,0.062794074687,0.072728537489,0.083879103444,0.097430678667,0.115946302361,0.147381798416,0.288699548334,0.493643730879,3.424867795624,817037462,2076.81812919622,746.105376898996,FALSE,group,survey,3,0.75803,15.651057153232,
East Asia & Pacific,EAS,China,CHN,1999,urban,CRHS-CUHS,national,1999,consumption,1,1990 - 2012,3,0.25978,0.066824693745,0.02371057036,0.083578085344,5.079064776624,4.287302980953,0.162032275796,0.315475643773,0.266640254171,0.033779173862,0.04680075456,0.057997712937,0.068458650782,0.078960002336,0.090293967403,0.103613300082,0.121238597533,0.150022723941,0.248835116565,0.592940688133,4.1992371654,435697538,2076.81812919622,746.105376898996,FALSE,group,survey,3,0.25978,7.50971512009,
East Asia & Pacific,EAS,China,CHN,2002,national,CRHS-CUHS,national,2002,consumption,1,1990 - 2012,3,0.477928702648,0.182279175806,0.089698019234,0.258809219936,4.38612384564,3.115162246847,0.294434088092,0.419857248866,0.405656012162,0.023238411117,0.033582229536,0.043120350762,0.05301827247,0.064687540942,0.079402965491,0.098713029708,0.124844270757,0.165090015993,0.314302913224,0.5344868792,,1280400000,2610.72960252379,955.872848066736,FALSE,synthetic,survey,3,0.477928702648,11.050995298729,
East Asia & Pacific,EAS,China,CHN,2002,rural,CRHS-CUHS,national,2002,consumption,1,1990 - 2012,3,0.6853,0.277629752164,0.140813080586,0.399028881153,2.963735169287,2.225905816133,0.236246816489,0.380193469673,0.313056728792,0.031199597745,0.040759477816,0.050035496585,0.059491562194,0.069639502394,0.081196827489,0.095414759532,0.11504739249,0.148716303186,0.308499080568,0.495106905699,3.424867795624,779894422,2610.72960252379,955.872848066736,FALSE,group,survey,3,0.6853,14.219815379981,
East Asia & Pacific,EAS,China,CHN,2002,urban,CRHS-CUHS,national,2002,consumption,1,1990 - 2012,3,0.1548,0.033702644585,0.010049853498,0.040317086292,6.602508723978,5.44085381705,0.182912017556,0.333957479699,0.27679741994,0.031922976673,0.044806560485,0.055946124703,0.066397099635,0.07692689863,0.088333572451,0.101797094049,0.119726568255,0.149381072323,0.264762032795,0.595849275589,4.1992371654,500505578,2610.72960252379,955.872848066736,FALSE,group,survey,3,0.1548,5.973048740512,
East Asia & Pacific,EAS,China,CHN,2005,national,CRHS-CUHS,national,2005,consumption,1,1990 - 2012,3,0.32907118778,0.103366548529,0.044175836764,0.138011669715,5.693774534493,4.139801568778,0.279012951288,0.40900766494,0.3839162139,0.023851763701,0.03534653828,0.044900766209,0.054922492373,0.066438557737,0.080618922314,0.098929076024,0.123738379196,0.162645641503,0.308607862663,0.578415880941,,1303720000,3465.8173440995106,1201.84066655461,FALSE,synthetic,survey,3.37,0.389589036692,8.282451022805,
East Asia & Pacific,EAS,China,CHN,2005,rural,CRHS-CUHS,national,2005,consumption,1,1990 - 2012,3,0.50481,0.168288497629,0.074305865966,0.227086436441,3.794174885656,2.978908614157,0.209624062337,0.358492009131,0.297855926978,0.031594348387,0.042505965595,0.052620042938,0.062582352937,0.072990218871,0.084588456587,0.098598527532,0.117634791459,0.149759814992,0.287125480701,0.538771808147,3.424867795624,743250800,3465.81734409951,1201.84066655461,FALSE,group,survey,3.37,0.58359,10.755115974959,
East Asia & Pacific,EAS,China,CHN,2005,urban,CRHS-CUHS,national,2005,consumption,1,1990 - 2012,3,0.09602,0.017272093015,0.00421972801,0.019887620027,8.212876313285,6.664574527624,0.199020857563,0.347358909859,0.287471368231,0.030228973973,0.043074247517,0.054280029719,0.064857485851,0.075563336807,0.087203303045,0.100986677788,0.119402767518,0.150001944456,0.274401233325,0.630988776684,4.1992371654,560469200,3465.81734409951,1201.84066655461,FALSE,group,survey,3.37,0.13232,4.940090919819,
East Asia & Pacific,EAS,China,CHN,2008,national,CRHS-CUHS,national,2008,consumption,1,1990 - 2012,3,0.260614241576,0.081753716399,0.035124268769,0.109236799164,7.01159124108,5.024059526988,0.314920730325,0.429650391783,0.411356991732,0.020548746459,0.031856296524,0.041749398521,0.05229533228,0.064772758363,0.080194689468,0.099578228242,0.124991624708,0.16435560648,0.319657318956,0.699791262925,,1324655000,4811.47471804961,1619.47932819679,FALSE,synthetic,survey,3.812,0.368227507079,7.251579243318,
East Asia & Pacific,EAS,China,CHN,2008,rural,CRHS-CUHS,national,2008,consumption,1,1990 - 2012,3,0.44931,0.149407223483,0.065521465104,0.200833472335,4.380314831882,3.256283270614,0.255154832499,0.393990460581,0.330525841995,0.028409089895,0.038414691479,0.048120228312,0.058011625997,0.068624315575,0.080708199144,0.095570135984,0.116084986594,0.15124397025,0.314812756771,0.668579339981,3.424867795624,702206162,4811.47471804961,1619.47932819679,FALSE,group,survey,3.812,0.59662,10.007606596898,
East Asia & Pacific,EAS,China,CHN,2008,urban,CRHS-CUHS,national,2008,consumption,1,1990 - 2012,3,0.04774,0.005431444343,8.3213539e-4,0.005903409506,9.980025585661,8.031350056257,0.203926012109,0.351543047072,0.288694146945,0.030242867536,0.04281813377,0.053852350887,0.06430996371,0.074926777595,0.086498644841,0.100232010252,0.118624320759,0.14928766046,0.279207270191,0.7350025177,4.1992371654,622448838,4811.47471804961,1619.47932819679,FALSE,group,survey,3.812,0.11057,4.085632863874,
East Asia & Pacific,EAS,China,CHN,2010,national,CRHS-CUHS,national,2010,consumption,1,1990 - 2012,3,0.205836725274,0.060978708027,0.024654547926,0.079452713313,8.21017659485,5.841287065616,0.327780873626,0.437449533883,0.418266014014,0.019879820615,0.030936024644,0.040796586023,0.051330308054,0.063933423111,0.079490478634,0.098908791079,0.124347052265,0.164054369063,0.326323146512,0.732250467873,,1337705000,5764.8653498740705,1972.97025095808,FALSE,synthetic,survey,4.221,0.351465459328,6.305942582417,
East Asia & Pacific,EAS,China,CHN,2010,rural,CRHS-CUHS,national,2010,consumption,1,1990 - 2012,3,0.38785,0.119252864937,0.048508346706,0.155613525042,4.980644772844,3.610315189831,0.272091185135,0.406078308256,0.336199502518,0.028205269485,0.037611674059,0.046890354041,0.056471246734,0.066859676959,0.078792030355,0.093577826065,0.1141253749,0.149582870559,0.327883676844,0.703768610954,3.424867795624,679098958,5764.86534987407,1972.97025095808,FALSE,group,survey,4.221,0.59446,8.964762378913,
East Asia & Pacific,EAS,China,CHN,2010,urban,CRHS-CUHS,national,2010,consumption,1,1990 - 2012,3,0.01816,8.91316306e-4,5.8524107e-5,9.22112944e-4,11.540197207008,9.178736768917,0.21028136683,0.357445218598,0.29518585487,0.030156337399,0.04218712776,0.052964072949,0.063324340712,0.073952655916,0.085630072056,0.099576999419,0.118352982394,0.149797126243,0.284058285153,0.761618554592,4.1992371654,658606042,5764.86534987407,1972.97025095808,FALSE,group,survey,4.221,0.10091,3.563511418601,
East Asia & Pacific,EAS,China,CHN,2011,national,CRHS-CUHS,national,2011,consumption,1,1990 - 2012,3,0.152884963737,0.043055690642,0.016518366941,0.055109139743,8.896673802855,6.392096870081,0.3063563812,0.424092242453,0.396768811281,0.020870597705,0.033057735941,0.042969260913,0.053420791756,0.065645710711,0.080552252622,0.099166068367,0.123719870046,0.162418799731,0.318178912208,0.795301417643,,1345035000,6275.90956436258,2257.42877889591,FALSE,synthetic,survey,4.496,0.32297264731,5.664416900296,
East Asia & Pacific,EAS,China,CHN,2011,rural,CRHS-CUHS,national,2011,consumption,1,1990 - 2012,3,0.31333,0.089339457003,0.034291214831,0.114361888698,5.38235466272,4.077335008408,0.244206346878,0.384974421935,0.319206419169,0.028720881257,0.039364147591,0.04942137732,0.059470267943,0.070086048123,0.082023546912,0.096555507635,0.116443164008,0.150279067985,0.307635991227,0.775981426239,3.424867795624,647902976,6275.90956436258,2257.42877889591,FALSE,group,survey,4.496,0.56236,8.016563895272,
East Asia & Pacific,EAS,China,CHN,2011,urban,CRHS-CUHS,national,2011,consumption,1,1990 - 2012,3,0.00377,4.0323491e-5,5.75987e-7,4.0614611e-5,12.16282390229,9.672540084633,0.207575102594,0.355592250434,0.293636619793,0.030719160743,0.0425352484,0.053170008485,0.063427380177,0.073975794362,0.08558709734,0.099475496723,0.118194679806,0.149572349304,0.283342784661,0.813257098198,4.1992371654,697132024,6275.90956436258,2257.42877889591,FALSE,group,survey,4.496,0.10049,3.359861405841,
East Asia & Pacific,EAS,China,CHN,2012,national,CNIHS,national,2012,consumption,1,1990 - 2012,3,0.128753715508,0.035247426418,0.012969638531,,9.716230859115,7.046786312886,0.304943827659,0.422371655838,0.395393637435,0.020545055589,0.032920626923,0.043002222499,0.053733606111,0.066217828833,0.081251707739,0.099819990805,0.124250961585,0.162834555557,0.315423444358,0.820206737881,,1354190000,6723.19443752823,2449.54831784455,FALSE,synthetic,survey,4.823,0.312371745145,5.200812616908,
East Asia & Pacific,EAS,China,CHN,2012,rural,CNIHS,national,2012,consumption,1,1990 - 2012,3,0.27453,0.075154926102,0.027653997027,0.094900530404,5.941442094445,4.43351099503,0.25744513604,0.394973417977,0.330558575504,0.027699011807,0.038093538578,0.048061641915,0.058132403505,0.068863541979,0.081014664461,0.095891168273,0.116348053586,0.151297004493,0.314598971402,0.80321419239,3.424867795624,635110895,6723.19443752823,2449.54831784455,FALSE,group,survey,4.823,0.55204,7.427823209971,
East Asia & Pacific,EAS,China,CHN,2012,urban,CNIHS,national,2012,consumption,1,1990 - 2012,3,0,0,0,0,13.050230490165,10.423899327247,0.204871862257,0.353533515315,0.294890315734,0.030649083348,0.042544924465,0.053267165466,0.063618649624,0.074270053481,0.085998062603,0.100025493639,0.118921754329,0.150538094641,0.280166718403,0.835215032101,4.1992371654,719079105,6723.19443752823,2449.54831784455,FALSE,group,survey,4.823,0.10069,3.125668102328,
East Asia & Pacific,EAS,China,CHN,2013,national,CNIHS,national,2013,consumption,2,2013 - 2022,3,0.060416355898,0.010728198572,0.002663633126,0.012386931484,10.924859003025,8.054499975796,0.261612614975,0.397363987343,0.363729515161,0.025414795582,0.036774115361,0.046607039145,0.056750217442,0.068099479324,0.081685893477,0.098887930112,0.122387455071,0.160577495348,0.302815579137,0.847941521251,,1363240000,7198.06876478162,2650.40116368036,FALSE,synthetic,survey,5.327,0.272113732797,4.204048472091,
East Asia & Pacific,EAS,China,CHN,2013,rural,CNIHS,national,2013,consumption,2,2013 - 2022,3,0.1283,0.023517262733,0.005851911982,0.027161552329,7.152270235869,5.800011636782,0.187787247165,0.339710108546,0.284727667304,0.032536204272,0.044309452323,0.054896583782,0.065099480512,0.075582123594,0.087107623446,0.100870768961,0.119370785348,0.150196565222,0.270030412539,0.837178707123,3.424867795624,620410501,7198.06876478162,2650.40116368036,FALSE,group,survey,5.327,0.44015,5.5357089697,
East Asia & Pacific,EAS,China,CHN,2013,urban,CNIHS,national,2013,consumption,2,2013 - 2022,3,0.0037200000000000002,4.6784176e-5,7.85616e-7,4.7182009e-5,14.075721603728,11.164105228117,0.222737477719,0.366862308486,0.3148991422,0.027588257537,0.039933209361,0.05116583038,0.06208066068,0.07336347148,0.085826700625,0.100763423527,0.120895922808,0.15449931656,0.283883207041,0.856930613518,4.1992371654,742829499,7198.06876478162,2650.40116368036,FALSE,group,survey,5.327,0.13177,3.023758131296,
East Asia & Pacific,EAS,China,CHN,2014,national,CNIHS,national,2014,consumption,2,2013 - 2022,3,0.046055186787,0.007222064715,0.001609235803,0.00819896846,11.764683289359,8.799834480251,0.254699538778,0.391776523744,0.35883362682,0.025413646598,0.037033734917,0.047232196424,0.057616163409,0.069112197583,0.082743047547,0.099884443916,0.123182876817,0.160848073541,0.296933619249,0.866888477285,,1371860000,7686.57792954381,2876.67634511188,FALSE,synthetic,survey,5.7,0.26222887951,3.872191089152,
East Asia & Pacific,EAS,China,CHN,2014,rural,CNIHS,national,2014,consumption,2,2013 - 2022,3,0.09802,0.016208356547,0.003633912859,0.018414635104,7.82675904513,6.393424533691,0.185980964229,0.337563901704,0.282852114653,0.032119765215,0.0443688663,0.055227342328,0.065587790781,0.076153814224,0.087704325302,0.101432976272,0.119812532742,0.1503174619,0.267275124936,0.856761813164,3.424867795624,607044544,7686.57792954381,2876.67634511188,FALSE,group,survey,5.7,0.4194,5.057411255498,
East Asia & Pacific,EAS,China,CHN,2014,urban,CNIHS,national,2014,consumption,2,2013 - 2022,3,0.00481,8.9521322e-5,2.221783e-6,9.0653374e-5,14.890267910317,11.947758214636,0.22123892229,0.364296746377,0.314405211768,0.026700571336,0.039757319378,0.051449729198,0.062682998583,0.074195268551,0.086824186858,0.101869932473,0.122035374787,0.155465341698,0.279019277137,0.874926149845,4.1992371654,764815456,7686.57792954381,2876.67634511188,FALSE,group,survey,5.7,0.13748,2.873036005361,
